external_alarm_id,source_system,tag,message,priority,criticality,state,event_time,ack_time,clear_time,plant,area,equipment
ALM-001080,ABB_SCADA,TAG_O0040,Process variable out of range on EQ-003,1,HIGH,SHELVED,2024-05-19T09:00:00,,,PLANT_B,AREA_04,EQ-010
ALM-000845,HONEYWELL_DCS,TAG_C0028,Process variable out of range on EQ-007,1,MEDIUM,SHELVED,2024-05-25T15:00:00,,,PLANT_C,AREA_03,EQ-006
ALM-001358,ROCKWELL_PLC,TAG_S0018,Process variable out of range on EQ-001,2,MEDIUM,CLEARED,2024-05-30T18:00:00,2024-05-30T18:09:00,2024-05-30T19:13:00,PLANT_C,AREA_02,EQ-012
ALM-000409,ABB_SCADA,TAG_W0022,Process variable out of range on EQ-024,1,HIGH,SHELVED,2024-05-02T19:00:00,,,PLANT_B,AREA_03,EQ-006
ALM-000461,SIEMENS_SCADA,TAG_U0020,Process variable out of range on EQ-010,4,LOW,CLEARED,2024-05-12T20:00:00,2024-05-12T20:11:00,2024-05-12T20:24:00,PLANT_C,AREA_03,EQ-014
ALM-000846,ROCKWELL_PLC,TAG_S0044,Process variable out of range on EQ-004,4,MEDIUM,ACTIVE,2024-05-04T18:00:00,,,PLANT_C,AREA_01,EQ-004
ALM-001644,ABB_SCADA,TAG_Q0042,Process variable out of range on EQ-014,4,LOW,ACKNOWLEDGED,2024-05-15T13:00:00,2024-05-15T13:26:00,,PLANT_A,AREA_02,EQ-027
ALM-000568,ROCKWELL_PLC,TAG_M0038,Process variable out of range on EQ-028,1,MEDIUM,CLEARED,2024-05-12T10:00:00,2024-05-12T10:50:00,2024-05-12T11:53:00,PLANT_A,AREA_03,EQ-003
ALM-000255,HONEYWELL_DCS,TAG_N0013,,1,,SHELVED,2024-05-18T23:00:00,,,PLANT_A,AREA_04,EQ-021
ALM-000879,SIEMENS_SCADA,TAG_I0034,Process variable out of range on EQ-022,5,LOW,ACTIVE,2024-05-11T13:00:00,,,PLANT_B,AREA_04,EQ-029
ALM-001301,HONEYWELL_DCS,TAG_J0009,Process variable out of range on EQ-027,4,HIGH,SHELVED,2024-05-09T07:00:00,,,PLANT_C,AREA_01,EQ-011
ALM-001797,ROCKWELL_PLC,TAG_H0007,Process variable out of range on EQ-024,2,HIGH,ACTIVE,2024-05-08T15:00:00,,,PLANT_C,AREA_03,EQ-027
ALM-001615,ROCKWELL_PLC,TAG_C0002,Process variable out of range on EQ-001,4,MEDIUM,ACTIVE,2024-05-02T10:00:00,,,PLANT_B,AREA_01,EQ-012
ALM-001013,ROCKWELL_PLC,TAG_H0007,Process variable out of range on EQ-020,4,HIGH,SHELVED,2024-05-08T14:00:00,,,PLANT_C,AREA_01,EQ-015
ALM-000794,HONEYWELL_DCS,TAG_E0004,Process variable out of range on EQ-004,4,MEDIUM,CLEARED,2024-05-30T23:00:00,2024-05-30T23:48:00,2024-05-31T00:00:00,PLANT_B,AREA_01,EQ-012
ALM-001519,HONEYWELL_DCS,TAG_Z0025,Process variable out of range on EQ-021,2,MEDIUM,ACTIVE,2024-05-30T03:00:00,,,PLANT_A,AREA_03,EQ-010
ALM-000569,ABB_SCADA,TAG_S0044,Process variable out of range on EQ-023,2,MEDIUM,SHELVED,2024-05-26T23:00:00,,,PLANT_B,AREA_03,EQ-017
ALM-000046,ABB_SCADA,TAG_M0012,Process variable out of range on EQ-029,4,HIGH,ACKNOWLEDGED,2024-05-03T13:00:00,2024-05-03T13:56:00,,PLANT_A,AREA_03,EQ-026
ALM-001506,ROCKWELL_PLC,TAG_O0040,Process variable out of range on EQ-015,5,LOW,ACTIVE,2024-05-02T08:00:00,,,PLANT_C,AREA_04,EQ-024
ALM-001888,SIEMENS_SCADA,TAG_F0005,Process variable out of range on EQ-013,2,HIGH,ACKNOWLEDGED,2024-05-19T15:00:00,2024-05-19T15:11:00,,PLANT_B,AREA_04,EQ-017
ALM-001101,SIEMENS_SCADA,TAG_H0007,Process variable out of range on EQ-021,5,MEDIUM,CLEARED,2024-05-11T12:00:00,2024-05-11T12:47:00,2024-05-11T13:44:00,PLANT_A,AREA_03,EQ-024
ALM-000473,SIEMENS_SCADA,TAG_H0007,Process variable out of range on EQ-027,2,HIGH,CLEARED,2024-05-11T18:00:00,2024-05-11T18:17:00,2024-05-11T19:21:00,PLANT_B,AREA_03,EQ-026
ALM-000840,ABB_SCADA,TAG_X0049,Process variable out of range on EQ-018,1,LOW,ACKNOWLEDGED,2024-05-20T07:00:00,2024-05-20T07:19:00,,PLANT_A,AREA_02,EQ-030
ALM-000141,ABB_SCADA,TAG_P0015,Process variable out of range on EQ-011,2,LOW,ACKNOWLEDGED,2024-05-25T22:00:00,2024-05-25T22:38:00,,PLANT_A,AREA_03,EQ-028
ALM-001112,HONEYWELL_DCS,TAG_T0045,Process variable out of range on EQ-025,2,MEDIUM,ACTIVE,2024-05-21T17:00:00,,,PLANT_B,AREA_04,EQ-017
ALM-000492,ROCKWELL_PLC,TAG_R0043,Process variable out of range on EQ-019,5,HIGH,SHELVED,2024-05-26T21:00:00,,,PLANT_B,AREA_01,EQ-017
ALM-000258,HONEYWELL_DCS,TAG_Q0016,Process variable out of range on EQ-001,3,MEDIUM,ACKNOWLEDGED,2024-05-29T00:00:00,2024-05-29T00:31:00,,PLANT_A,AREA_04,EQ-025
ALM-000253,ROCKWELL_PLC,TAG_G0032,Process variable out of range on EQ-006,3,HIGH,ACTIVE,2024-05-08T22:00:00,,,PLANT_A,AREA_03,EQ-019
ALM-001517,HONEYWELL_DCS,TAG_W0022,Process variable out of range on EQ-017,1,LOW,ACKNOWLEDGED,2024-05-11T13:00:00,2024-05-11T13:24:00,,PLANT_C,AREA_04,EQ-030
ALM-000436,ABB_SCADA,TAG_F0005,Process variable out of range on EQ-010,5,MEDIUM,ACTIVE,2024-05-06T08:00:00,,,PLANT_A,AREA_01,EQ-006
ALM-000940,SIEMENS_SCADA,TAG_L0011,Process variable out of range on EQ-010,2,MEDIUM,SHELVED,2024-05-11T17:00:00,,,PLANT_B,AREA_04,EQ-008
ALM-001410,SIEMENS_SCADA,TAG_R0043,Process variable out of range on EQ-024,2,MEDIUM,SHELVED,2024-05-26T05:00:00,,,PLANT_C,AREA_01,EQ-003
ALM-000955,ABB_SCADA,TAG_C0028,Process variable out of range on EQ-002,4,HIGH,SHELVED,2024-05-17T14:00:00,,,PLANT_C,AREA_02,EQ-029
ALM-001795,HONEYWELL_DCS,TAG_W0022,Process variable out of range on EQ-007,3,MEDIUM,ACKNOWLEDGED,2024-05-22T12:00:00,2024-05-22T12:49:00,,PLANT_B,AREA_01,EQ-021
ALM-000749,SIEMENS_SCADA,TAG_T0045,Process variable out of range on EQ-006,3,MEDIUM,ACKNOWLEDGED,2024-05-07T00:00:00,2024-05-07T00:58:00,,PLANT_B,AREA_01,EQ-021
ALM-001824,HONEYWELL_DCS,TAG_O0014,Process variable out of range on EQ-010,4,LOW,CLEARED,2024-05-13T13:00:00,2024-05-13T13:22:00,2024-05-13T14:16:00,PLANT_C,AREA_04,EQ-021
ALM-000380,ROCKWELL_PLC,TAG_W0048,Process variable out of range on EQ-024,3,HIGH,ACTIVE,2024-05-03T06:00:00,,,PLANT_A,AREA_02,EQ-014
ALM-001122,ABB_SCADA,TAG_P0015,Process variable out of range on EQ-009,1,MEDIUM,SHELVED,2024-05-25T03:00:00,,,PLANT_A,AREA_01,EQ-003
ALM-001582,SIEMENS_SCADA,TAG_X0049,Process variable out of range on EQ-014,3,HIGH,ACKNOWLEDGED,2024-05-29T06:00:00,2024-05-29T04:00:00,,PLANT_B,AREA_03,EQ-021
ALM-001467,ROCKWELL_PLC,TAG_T0019,Process variable out of range on EQ-024,3,LOW,ACTIVE,2024-05-06T09:00:00,,,PLANT_B,AREA_03,EQ-019
ALM-000434,HONEYWELL_DCS,TAG_W0048,Process variable out of range on EQ-015,3,MEDIUM,ACKNOWLEDGED,2024-05-21T05:00:00,2024-05-21T05:09:00,,PLANT_C,AREA_04,EQ-020
ALM-000383,SIEMENS_SCADA,TAG_M0038,Process variable out of range on EQ-019,HIGH,MEDIUM,SHELVED,2024-05-11T23:00:00,,,PLANT_C,AREA_02,EQ-008
ALM-000463,ABB_SCADA,TAG_O0014,Process variable out of range on EQ-024,1,LOW,ACKNOWLEDGED,2024-05-09T20:00:00,2024-05-09T20:47:00,,PLANT_C,AREA_02,EQ-004
ALM-001078,HONEYWELL_DCS,TAG_R0043,Process variable out of range on EQ-016,1,MEDIUM,ACKNOWLEDGED,2024-05-20T01:00:00,2024-05-20T01:41:00,,PLANT_A,AREA_04,EQ-013
ALM-000578,HONEYWELL_DCS,TAG_Y0024,Process variable out of range on EQ-006,4,MEDIUM,CLEARED,2024-05-03T02:00:00,2024-05-03T02:31:00,2024-05-03T03:54:00,PLANT_A,AREA_04,EQ-023
ALM-001250,,TAG_K0010,Process variable out of range on EQ-028,1,MEDIUM,ACKNOWLEDGED,2024-05-19T03:00:00,2024-05-19T03:45:00,,PLANT_B,AREA_02,EQ-019
ALM-001767,SIEMENS_SCADA,TAG_V0021,Process variable out of range on EQ-023,4,LOW,ACTIVE,2024-05-08T18:00:00,,,PLANT_B,AREA_02,EQ-008
ALM-000372,ABB_SCADA,TAG_Y0024,Process variable out of range on EQ-006,3,HIGH,SHELVED,2024-05-31T11:00:00,,,PLANT_C,AREA_01,EQ-008
ALM-001919,SIEMENS_SCADA,TAG_L0011,Process variable out of range on EQ-029,3,MEDIUM,ACTIVE,2024-05-09T05:00:00,,,PLANT_A,AREA_01,EQ-019
ALM-000799,ABB_SCADA,TAG_E0030,Process variable out of range on EQ-003,1,MEDIUM,ACTIVE,2024-05-31T22:00:00,,,PLANT_A,AREA_03,EQ-003
ALM-000128,HONEYWELL_DCS,TAG_S0044,Process variable out of range on EQ-025,2,LOW,ACKNOWLEDGED,2024-05-23T09:00:00,2024-05-23T09:40:00,,PLANT_A,AREA_01,EQ-010
ALM-001894,SIEMENS_SCADA,TAG_P0015,Process variable out of range on EQ-029,4,MEDIUM,ACKNOWLEDGED,2024-05-03T09:00:00,2024-05-03T09:10:00,,PLANT_B,AREA_04,EQ-015
ALM-001430,ROCKWELL_PLC,TAG_C0002,Process variable out of range on EQ-012,2,MEDIUM,ACKNOWLEDGED,2024-05-03T10:00:00,2024-05-03T10:01:00,,PLANT_C,AREA_04,EQ-024
ALM-001548,HONEYWELL_DCS,TAG_D0029,Process variable out of range on EQ-006,2,MEDIUM,SHELVED,2024-05-05T11:00:00,,,PLANT_B,AREA_01,EQ-018
ALM-000293,SIEMENS_SCADA,TAG_H0033,Process variable out of range on EQ-027,4,HIGH,CLEARED,2024-05-26T14:00:00,2024-05-26T14:35:00,2024-05-26T15:16:00,PLANT_A,AREA_01,EQ-017
ALM-000728,ROCKWELL_PLC,TAG_K0036,Process variable out of range on EQ-027,4,MEDIUM,ACKNOWLEDGED,2024-05-19T10:00:00,2024-05-19T10:30:00,,PLANT_B,AREA_02,EQ-006
ALM-000125,ROCKWELL_PLC,TAG_H0007,Process variable out of range on EQ-008,4,LOW,CLEARED,32/13/2024 99:99:99,2024-05-21T05:13:00,2024-05-21T06:07:00,PLANT_B,AREA_03,EQ-023
ALM-000228,ROCKWELL_PLC,TAG_Q0016,Process variable out of range on EQ-028,2,MEDIUM,SHELVED,2024-05-26T00:00:00,,,PLANT_C,AREA_03,EQ-007
ALM-000008,ROCKWELL_PLC,TAG_S0018,Process variable out of range on EQ-015,3,HIGH,ACTIVE,2024-05-21T01:00:00,,,PLANT_B,AREA_03,EQ-007
ALM-001130,ROCKWELL_PLC,TAG_W0022,Process variable out of range on EQ-014,4,MEDIUM,ACKNOWLEDGED,2024-05-22T16:00:00,2024-05-22T16:02:00,,PLANT_B,AREA_04,EQ-003
ALM-000647,ROCKWELL_PLC,TAG_O0040,Process variable out of range on EQ-005,4,HIGH,CLEARED,2024-05-07T02:00:00,2024-05-07T02:11:00,2024-05-07T03:00:00,PLANT_A,AREA_02,EQ-022
ALM-001022,ROCKWELL_PLC,TAG_P0015,Process variable out of range on EQ-030,1,LOW,ACTIVE,2024-05-21T12:00:00,,,PLANT_A,AREA_02,EQ-015
ALM-001752,ABB_SCADA,TAG_F0031,Process variable out of range on EQ-027,2,LOW,CLEARED,2024-05-12T08:00:00,2024-05-12T08:41:00,2024-05-12T09:53:00,PLANT_B,AREA_02,EQ-016
ALM-001039,ABB_SCADA,TAG_D0029,Process variable out of range on EQ-008,3,LOW,ACTIVE,2024-05-25T05:00:00,,,PLANT_A,AREA_03,EQ-029
ALM-001148,HONEYWELL_DCS,TAG_S0018,Process variable out of range on EQ-005,5,MEDIUM,ACKNOWLEDGED,2024-05-31T13:00:00,2024-05-31T13:38:00,,PLANT_A,AREA_03,EQ-009
ALM-001388,ROCKWELL_PLC,TAG_S0018,Process variable out of range on EQ-003,2,HIGH,SHELVED,2024-05-25T07:00:00,,,PLANT_C,AREA_02,EQ-010
ALM-000110,HONEYWELL_DCS,TAG_B0027,Process variable out of range on EQ-027,4,MEDIUM,CLEARED,2024-05-24T11:00:00,2024-05-24T11:33:00,2024-05-24T13:08:00,PLANT_A,AREA_04,EQ-018
ALM-001082,HONEYWELL_DCS,TAG_Q0042,Process variable out of range on EQ-026,1,LOW,CLEARED,2024-05-17T05:00:00,2024-05-17T05:09:00,2024-05-17T05:49:00,PLANT_B,AREA_03,EQ-025
ALM-001027,SIEMENS_SCADA,TAG_S0044,Process variable out of range on EQ-005,4,LOW,CLEARED,2024-05-25T01:00:00,2024-05-25T01:59:00,2024-05-25T02:16:00,PLANT_A,AREA_03,EQ-030
ALM-000848,ABB_SCADA,TAG_N0039,Process variable out of range on EQ-028,4,HIGH,ACKNOWLEDGED,2024-05-07T17:00:00,2024-05-07T17:22:00,,PLANT_A,AREA_04,EQ-024
ALM-001106,ABB_SCADA,TAG_G0006,Process variable out of range on EQ-010,1,MEDIUM,ACTIVE,2024-05-15T22:00:00,,,PLANT_A,AREA_03,EQ-003
ALM-000782,ABB_SCADA,TAG_Z0025,Process variable out of range on EQ-012,2,MEDIUM,SHELVED,2024-05-10T09:00:00,,,PLANT_C,AREA_02,EQ-021
ALM-000234,ROCKWELL_PLC,TAG_Y0024,Process variable out of range on EQ-026,3,LOW,ACTIVE,2024-05-25T09:00:00,,,PLANT_B,AREA_02,EQ-007
ALM-000423,ROCKWELL_PLC,TAG_X0049,Process variable out of range on EQ-019,2,LOW,CLEARED,2024-05-10T21:00:00,2024-05-10T21:52:00,2024-05-10T23:06:00,PLANT_A,AREA_04,EQ-027
ALM-000023,SIEMENS_SCADA,TAG_P0015,Process variable out of range on EQ-003,1,MEDIUM,ACTIVE,2024-05-07T08:00:00,,,PLANT_A,AREA_02,EQ-009
ALM-000605,ROCKWELL_PLC,TAG_Y0024,Process variable out of range on EQ-015,1,MEDIUM,CLEARED,2024-05-25T04:00:00,2024-05-25T04:51:00,2024-05-25T06:38:00,PLANT_A,AREA_02,EQ-002
ALM-000437,ABB_SCADA,TAG_E0004,Process variable out of range on EQ-008,1,MEDIUM,ACKNOWLEDGED,2024-05-16T06:00:00,2024-05-16T06:57:00,,PLANT_A,AREA_03,EQ-023
ALM-001709,ROCKWELL_PLC,TAG_F0031,Process variable out of range on EQ-004,1,HIGH,ACTIVE,2024-05-22T21:00:00,,,PLANT_A,AREA_04,EQ-006
ALM-001815,ROCKWELL_PLC,TAG_X0049,Process variable out of range on EQ-018,2,medium,CLEARED,2024-05-26T19:00:00,2024-05-26T19:42:00,2024-05-26T20:46:00,PLANT_B,AREA_02,EQ-020
ALM-001004,SIEMENS_SCADA,TAG_C0028,Process variable out of range on EQ-021,1,MEDIUM,SHELVED,2024-05-24T04:00:00,,,PLANT_B,AREA_04,EQ-009
ALM-000737,ABB_SCADA,TAG_R0043,Process variable out of range on EQ-015,3,HIGH,ACKNOWLEDGED,2024-05-24T17:00:00,2024-05-24T17:59:00,,PLANT_B,AREA_02,EQ-016
ALM-001929,SIEMENS_SCADA,TAG_D0003,Process variable out of range on EQ-027,3,MEDIUM,ACTIVE,2024-05-27T22:00:00,,,PLANT_A,AREA_04,EQ-015
ALM-001900,HONEYWELL_DCS,TAG_O0040,Process variable out of range on EQ-011,3,MEDIUM,SHELVED,2024-05-30T20:00:00,,,PLANT_A,AREA_01,EQ-029
ALM-000635,ABB_SCADA,TAG_H0007,Process variable out of range on EQ-002,4,MEDIUM,CLEARED,2024-05-10T02:00:00,2024-05-10T02:59:00,2024-05-10T04:14:00,PLANT_A,AREA_02,EQ-009
ALM-000614,SIEMENS_SCADA,TAG_X0023,Process variable out of range on EQ-021,2,LOW,ACTIVE,2024-05-20T01:00:00,,,PLANT_C,AREA_01,EQ-005
ALM-000171,HONEYWELL_DCS,TAG_P0041,Process variable out of range on EQ-011,2,MEDIUM,SHELVED,2024-05-27T17:00:00,,,PLANT_A,AREA_04,EQ-015
ALM-001443,HONEYWELL_DCS,TAG_S0018,Process variable out of range on EQ-017,2,MEDIUM,ACKNOWLEDGED,2024-05-29T08:00:00,2024-05-29T08:02:00,,PLANT_A,AREA_03,EQ-009
ALM-000994,HONEYWELL_DCS,TAG_Q0016,Process variable out of range on EQ-022,3,MEDIUM,SHELVED,2024-05-04T04:00:00,,,PLANT_A,AREA_04,EQ-020
ALM-001990,ABB_SCADA,TAG_O0014,Process variable out of range on EQ-012,1,HIGH,ACKNOWLEDGED,2024-05-02T11:00:00,2024-05-02T11:15:00,,PLANT_B,AREA_01,EQ-030
ALM-001139,,TAG_S0018,Process variable out of range on EQ-023,1,LOW,ACKNOWLEDGED,2024-05-04T06:00:00,2024-05-04T06:02:00,,PLANT_A,AREA_04,EQ-016
ALM-000237,HONEYWELL_DCS,TAG_M0038,Process variable out of range on EQ-011,5,LOW,SHELVED,2024-05-14T11:00:00,,,PLANT_C,AREA_04,EQ-023
ALM-001115,HONEYWELL_DCS,TAG_C0028,Process variable out of range on EQ-030,4,LOW,ACTIVE,2024-05-27T16:00:00,,,PLANT_C,AREA_01,EQ-024
ALM-000306,SIEMENS_SCADA,TAG_M0012,Process variable out of range on EQ-014,4,LOW,CLEARED,32/13/2024 99:99:99,2024-05-19T08:07:00,2024-05-19T08:28:00,PLANT_C,AREA_04,EQ-004
ALM-001221,SIEMENS_SCADA,TAG_M0038,Process variable out of range on EQ-023,4,LOW,ACKNOWLEDGED,2024-05-08T11:00:00,2024-05-08T11:25:00,,PLANT_C,AREA_02,EQ-023
ALM-001520,ROCKWELL_PLC,TAG_D0003,Process variable out of range on EQ-009,4,HIGH,SHELVED,2024-05-27T14:00:00,,,PLANT_A,AREA_04,EQ-022
ALM-000127,HONEYWELL_DCS,TAG_Y0050,Process variable out of range on EQ-026,2,LOW,SHELVED,2024-05-25T08:00:00,,,PLANT_B,AREA_02,EQ-021
ALM-000433,HONEYWELL_DCS,TAG_U0020,Process variable out of range on EQ-009,4,LOW,CLEARED,2024-05-17T05:00:00,2024-05-17T05:02:00,2024-05-17T05:50:00,PLANT_C,AREA_01,EQ-028
ALM-000056,HONEYWELL_DCS,TAG_E0030,Process variable out of range on EQ-015,4,LOW,CLEARED,2024-05-08T10:00:00,2024-05-08T10:14:00,2024-05-08T11:14:00,PLANT_A,AREA_04,EQ-026
ALM-001768,,TAG_B0027,Process variable out of range on EQ-016,1,MEDIUM,SHELVED,2024-05-24T01:00:00,,,PLANT_C,AREA_02,EQ-011
ALM-000145,SIEMENS_SCADA,TAG_V0047,Process variable out of range on EQ-026,5,MEDIUM,ACKNOWLEDGED,2024-05-04T11:00:00,2024-05-04T11:40:00,,PLANT_B,AREA_01,EQ-002
ALM-000027,ABB_SCADA,TAG_N0013,Process variable out of range on EQ-007,5,MEDIUM,ACTIVE,2024-05-04T08:00:00,,,PLANT_A,AREA_04,EQ-006
ALM-001486,ROCKWELL_PLC,TAG_N0039,Process variable out of range on EQ-021,4,MEDIUM,ACTIVE,2024-05-22T03:00:00,,,PLANT_A,AREA_04,EQ-024
ALM-001554,SIEMENS_SCADA,TAG_C0002,Process variable out of range on EQ-007,5,MEDIUM,ACKNOWLEDGED,2024-05-26T16:00:00,2024-05-26T16:19:00,,PLANT_B,AREA_02,EQ-022
ALM-000077,ABB_SCADA,TAG_H0007,Process variable out of range on EQ-023,3,LOW,ACKNOWLEDGED,2024-05-09T06:00:00,2024-05-09T06:05:00,,PLANT_C,AREA_01,EQ-026
ALM-001911,HONEYWELL_DCS,TAG_B0027,Process variable out of range on EQ-024,4,MEDIUM,ACTIVE,2024-05-15T05:00:00,,,PLANT_C,AREA_03,EQ-010
ALM-000028,SIEMENS_SCADA,TAG_D0029,Process variable out of range on EQ-026,5,HIGH,CLEARED,2024-05-20T15:00:00,2024-05-20T15:30:00,2024-05-20T16:06:00,PLANT_A,AREA_01,EQ-003
ALM-001718,SIEMENS_SCADA,TAG_Q0042,Process variable out of range on EQ-027,4,LOW,ACTIVE,2024-05-14T08:00:00,,,PLANT_C,AREA_04,EQ-010
ALM-000134,SIEMENS_SCADA,TAG_O0040,Process variable out of range on EQ-029,5,MEDIUM,ACKNOWLEDGED,2024-05-11T12:00:00,2024-05-11T12:31:00,,PLANT_C,AREA_02,EQ-021
ALM-001439,ABB_SCADA,TAG_U0020,Process variable out of range on EQ-027,2,MEDIUM,CLEARED,2024-05-04T01:00:00,2024-05-04T01:31:00,2024-05-04T02:43:00,PLANT_C,AREA_04,EQ-016
ALM-001616,SIEMENS_SCADA,TAG_C0028,Process variable out of range on EQ-028,3,low,CLEARED,2024-05-15T08:00:00,2024-05-15T08:20:00,2024-05-15T10:12:00,PLANT_C,AREA_01,EQ-021
ALM-001665,HONEYWELL_DCS,TAG_K0010,Process variable out of range on EQ-023,3,LOW,SHELVED,2024-05-14T23:00:00,,,PLANT_B,AREA_04,EQ-005
ALM-000820,ROCKWELL_PLC,TAG_T0019,Process variable out of range on EQ-018,4,HIGH,ACKNOWLEDGED,2024-05-21T21:00:00,2024-05-21T21:54:00,,PLANT_B,AREA_03,EQ-016
ALM-000553,SIEMENS_SCADA,TAG_L0037,Process variable out of range on EQ-017,1,LOW,ACTIVE,2024-05-29T16:00:00,,,PLANT_A,AREA_04,EQ-021
ALM-000977,ABB_SCADA,TAG_U0046,Process variable out of range on EQ-001,5,LOW,ACTIVE,2024-05-20T05:00:00,,,PLANT_C,AREA_03,EQ-018
ALM-001488,ROCKWELL_PLC,TAG_I0008,Process variable out of range on EQ-002,4,LOW,ACKNOWLEDGED,2024-05-11T23:00:00,2024-05-11T23:06:00,,PLANT_C,AREA_01,EQ-011
ALM-001655,ROCKWELL_PLC,TAG_A0026,Process variable out of range on EQ-023,1,MEDIUM,UNKNOWN_STATE,2024-05-19T19:00:00,2024-05-19T19:24:00,,PLANT_C,AREA_04,EQ-028
ALM-000435,ABB_SCADA,TAG_D0029,Process variable out of range on EQ-007,4,LOW,ACTIVE,2024-05-06T18:00:00,,,PLANT_B,AREA_03,EQ-027
ALM-000196,ABB_SCADA,TAG_R0043,Process variable out of range on EQ-022,1,LOW,SHELVED,2024-05-26T17:00:00,,,PLANT_B,AREA_01,EQ-017
ALM-000283,ABB_SCADA,TAG_N0013,Process variable out of range on EQ-024,1,LOW,CLEARED,2024-05-23T06:00:00,2024-05-23T06:20:00,2024-05-23T06:26:00,PLANT_B,AREA_02,EQ-023
ALM-000146,ROCKWELL_PLC,TAG_C0028,Process variable out of range on EQ-022,1,MEDIUM,SHELVED,2024-05-20T07:00:00,,,PLANT_C,AREA_04,EQ-003
ALM-000122,ABB_SCADA,TAG_G0032,Process variable out of range on EQ-030,5,HIGH,SHELVED,2024-05-15T22:00:00,,,PLANT_A,AREA_04,EQ-021
ALM-000465,SIEMENS_SCADA,TAG_Q0042,Process variable out of range on EQ-027,1,HIGH,ACTIVE,2024-05-11T17:00:00,,,PLANT_C,AREA_01,EQ-014
ALM-000235,SIEMENS_SCADA,TAG_D0003,Process variable out of range on EQ-002,2,LOW,SHELVED,2024-05-16T01:00:00,,,PLANT_B,AREA_04,EQ-017
ALM-000100,ROCKWELL_PLC,TAG_T0045,Process variable out of range on EQ-010,4,MEDIUM,ACTIVE,2024-05-11T11:00:00,,,PLANT_C,AREA_04,EQ-015
ALM-000700,SIEMENS_SCADA,TAG_I0034,Process variable out of range on EQ-022,2,HIGH,CLEARED,,2024-05-11T07:10:00,2024-05-11T08:53:00,PLANT_C,AREA_01,EQ-015
ALM-001266,HONEYWELL_DCS,TAG_X0023,Process variable out of range on EQ-027,5,MEDIUM,SHELVED,2024-05-31T22:00:00,,,PLANT_C,AREA_03,EQ-004
ALM-001234,ABB_SCADA,TAG_S0018,Process variable out of range on EQ-004,1,HIGH,CLEARED,2024-05-28T09:00:00,2024-05-28T07:00:00,2024-05-28T10:41:00,PLANT_B,AREA_03,EQ-001
ALM-001529,ROCKWELL_PLC,TAG_Q0016,Process variable out of range on EQ-006,1,LOW,ACTIVE,2024-05-04T15:00:00,,,PLANT_A,AREA_02,EQ-024
ALM-000712,ABB_SCADA,TAG_T0019,Process variable out of range on EQ-025,3,LOW,CLEARED,2024-05-27T10:00:00,2024-05-27T10:31:00,2024-05-27T11:35:00,PLANT_C,AREA_02,EQ-017
ALM-001844,ABB_SCADA,TAG_F0031,Process variable out of range on EQ-026,2,HIGH,ACKNOWLEDGED,2024-05-27T01:00:00,2024-05-27T01:21:00,,PLANT_C,AREA_04,EQ-016
ALM-001614,ABB_SCADA,TAG_G0006,Process variable out of range on EQ-026,5,MEDIUM,CLEARED,2024-05-26T14:00:00,2024-05-26T14:27:00,2024-05-26T14:56:00,PLANT_B,AREA_03,EQ-017
ALM-001096,ROCKWELL_PLC,TAG_C0028,Process variable out of range on EQ-024,2,HIGH,CLEARED,2024-05-04T16:00:00,2024-05-04T16:45:00,2024-05-04T16:57:00,PLANT_B,AREA_01,EQ-030
ALM-001139,ROCKWELL_PLC,TAG_S0018,Process variable out of range on EQ-023,1,LOW,ACKNOWLEDGED,2024-05-04T06:00:00,2024-05-04T06:02:00,,PLANT_A,AREA_04,EQ-016
ALM-001195,SIEMENS_SCADA,TAG_H0033,Process variable out of range on EQ-015,5,LOW,ACKNOWLEDGED,2024-05-31T09:00:00,2024-05-31T09:38:00,,PLANT_C,AREA_03,EQ-010
ALM-000683,HONEYWELL_DCS,TAG_D0003,Process variable out of range on EQ-003,3,MEDIUM,ACKNOWLEDGED,2024-05-20T02:00:00,2024-05-20T02:30:00,,PLANT_B,AREA_04,EQ-027
ALM-001144,SIEMENS_SCADA,  TAG_G0006  ,Process variable out of range on EQ-004,5,MEDIUM,CLEARED,2024-05-30T20:00:00,2024-05-30T20:55:00,2024-05-30T22:36:00,PLANT_B,AREA_02,EQ-014
ALM-001218,SIEMENS_SCADA,TAG_I0008,Process variable out of range on EQ-019,4,LOW,SHELVED,2024-05-05T15:00:00,,,PLANT_B,AREA_02,EQ-003
ALM-001454,ABB_SCADA,TAG_N0039,Process variable out of range on EQ-028,3,MEDIUM,SHELVED,2024-05-07T10:00:00,,,PLANT_B,AREA_01,EQ-010
ALM-001567,ABB_SCADA,TAG_M0038,Process variable out of range on EQ-028,5,MEDIUM,ACKNOWLEDGED,2024-05-28T00:00:00,2024-05-28T00:23:00,,PLANT_C,AREA_03,EQ-013
ALM-000754,SIEMENS_SCADA,TAG_F0005,Process variable out of range on EQ-019,3,MEDIUM,ACTIVE,2024-05-21T16:00:00,,,PLANT_A,AREA_04,EQ-005
ALM-000760,HONEYWELL_DCS,TAG_G0032,Process variable out of range on EQ-003,4,LOW,ACTIVE,2024-05-18T20:00:00,,,PLANT_A,AREA_02,EQ-002
ALM-000068,ROCKWELL_PLC,TAG_B0027,Process variable out of range on EQ-018,5,LOW,CLEARED,2024-05-04T04:00:00,2024-05-04T04:20:00,2024-05-04T06:01:00,PLANT_A,AREA_04,EQ-008
